rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1D35BJlymlh6OLD75WupSF","Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil","Saiyaara (From ""Saiyaara"")","YRF Music",1,1,8,"21097483"
2,"spotify:track:0eLtIxPRNJfsmehITZ1qaJ","Aditya Rikhari","Sahiba","T-Series",1,2,5,"10696647"
3,"spotify:track:6G8vN5EUtcDxOXOXadF6kp","Vishal Mishra, Hansika Pareek, Raj Shekhar","Tum Ho Toh (From ""Saiyaara"")","YRF Music",3,4,3,"7769671"
4,"spotify:track:1GFQthxDi4Tqe3wJ5j0G5S","Mithoon, Arijit Singh","Dhun (From ""Saiyaara"")","YRF Music",3,3,3,"7624764"
5,"spotify:track:7Csa4PStpuYIfUqNMKQ4V8","The Rish, Jubin Nautiyal","Barbaad (From ""Saiyaara"")","YRF Music",5,7,3,"6952546"
6,"spotify:track:1hlbywc8Jhl1FFqJxAMabE","Faheem Abdullah, Rauhan Malik, Amir Ameer","Ishq","Artiste First",2,8,71,"6408559"
7,"spotify:track:0OLTYqD8FpjkLsxJmdWmgi","Sachet-Parampara, Sachet Tandon, Parampara Tandon, Irshad Kamil, Prashant Pandey","Humsafar (From ""Saiyaara"")","YRF Music",6,6,3,"6218542"
8,"spotify:track:5ThyDv6aRVU8AH4vXQNldF","Kushagra, Bharath, Saaheal","Finding Her","EYP Creations",1,9,22,"5281374"
9,"spotify:track:1uRTH9LeFh40tFYlq48vcy","Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Shreya Ghoshal, Irshad Kamil","Saiyaara Reprise - Female","YRF Music",5,5,3,"5276075"
10,"spotify:track:4vHRQnzGcKEtqsLH70tAms","Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")","T-Series",1,10,42,"4567614"
11,"spotify:track:0eCajpR75pDW0r64U6hP2x","Anuv Jain","Jo Tum Mere Ho","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,13,52,"4265744"
12,"spotify:track:3yV2c3cYhkAwSsxAq6nRiv","Gajendra Verma","Mann Mera","Sony Music / Eros Now Music",12,12,225,"4243730"
13,"spotify:track:4FeczSomVWVyU4FW7xDeAI","A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan","Tere Bina","Sony Music Entertainment India Pvt. Ltd.",8,14,51,"4236083"
14,"spotify:track:4BGfzLrK6lgvKDjKSU7wrN","Faheem Abdullah, Huzaif Nazar","Sajde","Artiste First",13,19,10,"4200447"
15,"spotify:track:7MrdHOL2aoWfT16CncgNei","Anirudh Ravichander, Sublahshini, Asal Kolaar","Monica","Sun Pictures",15,15,4,"3981638"
16,"spotify:track:6nRGPf5tpeJtKpXZO5cgIT","Aditya Rikhari, UNPLG'd","Paro","Universal Music India Pvt Ltd.",7,16,22,"3970636"
17,"spotify:track:5PetOhEX9N0oyBB0Keqobv","Faheem Abdullah, Duha Shah, Vaibhav Pani, Hyder Dar","Ehsaas","Universal Music India Pvt Ltd.",12,17,5,"3931673"
18,"spotify:track:5UGrftqh9U3zKQUt3vs7Ob","Shubh","Supreme","Shubh",2,18,16,"3912512"
19,"spotify:track:2HI1eYwbbiJGqi0XaeByOI","Sanju Rathod, G-SPXRK","Shaky","Sanjay Rathod",3,11,12,"3852797"
20,"spotify:track:0q84FggW57NXGtLHoetS0Y","Sachin-Jigar, Sonu Nigam, Krishnakali Saha, Amitabh Bhattacharya","Pardesiya - From ""Param Sundari""","Universal Music India Pvt Ltd.",20,-1,1,"3802547"
21,"spotify:track:6M6Jgms4Z3x5xYLbnMk5TU","Vikram Sarkar","Naam Chale","All Good Music Pvt Ltd",21,25,3,"3666800"
22,"spotify:track:3QsGq1Xd1n8qc9hwSPzQgj","Guru Randhawa, Kiran Bajwa, Rony Ajnali","Sirra","Warner Music India",22,24,3,"3657113"
23,"spotify:track:3JC5Xx48KqzYYlbTr6weCv","Anirudh Ravichander, Arivu","Powerhouse","Sun Pictures",20,20,3,"3592563"
24,"spotify:track:1hA697u7e1jX2XM8sWA6Uy","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","Apna Bana Le","Zee Music Company",1,22,111,"3515553"
25,"spotify:track:3JiLQJmVW7d4O8AQDFB3oj","AP Dhillon, Shreya Ghoshal","Thodi Si Daaru","AP Dhillon",25,-1,1,"3506104"
26,"spotify:track:0ayku1IzLHuA3cHY4HxOCN","Pritam, Arijit Singh, Nikhita Gandhi, Amitabh Bhattacharya","Aavan Jaavan (From ""WAR 2"")","YRF Music",26,-1,1,"3197617"
27,"spotify:track:4Q0qVhFQa7j6jRKzo3HDmP","Ed Sheeran","Sapphire","Gingerbread Man Records / Atlantic Records UK",1,21,9,"3181876"
28,"spotify:track:7oFrQLTu7Bi1xmTYLbBxHf","Masoom Sharma, Sweta Chauhan, Yash Thukral","Raat Ke Shikari","Sonotek Cassettes",18,27,9,"3058782"
29,"spotify:track:45PA9lW7U5LYnlpGrdTyHY","Jasleen Royal, Ujjwal Kashyap","Sang Rahiyo","Warner Music India",19,29,74,"2966777"
30,"spotify:track:2cPUB8EOT6AfJ8oxhyoNXL","Pritam, Javed Bashir","Ye Tune Kya Kiya","T-Series",9,28,77,"2965164"
31,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",25,38,21,"2847759"
32,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,26,323,"2829097"
33,"spotify:track:08GYLNhKthS3arMdXsveRI","Talwiinder, NDS, Rippy Grewal","Haseen","Talwiinder",30,30,10,"2816921"
34,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",17,31,264,"2782006"
35,"spotify:track:2GXXZFUxYg2LvG8SR0byOE","Sachin-Jigar, Atif Aslam, Priya Saraiya","Jeena Jeena","Sony Music Entertainment India Pvt. Ltd.",24,32,204,"2775965"
36,"spotify:track:1d5lpW3gUyq537iuyrb9Lf","Aditya Rikhari","Samjho Na","CollabX Productions",23,33,120,"2661477"
37,"spotify:track:2oJxsbdvHuzkQ44hoyMsis","Yo Yo Honey Singh, Simar Kaur, Alfaaz","Laal Pari (From ""Housefull 5"")","T-Series",9,35,13,"2658313"
38,"spotify:track:1Ae2O8GhTe5KiDrrurzm41","Karan Aujla, Ikky","At Peace","WM Canada",16,53,6,"2653184"
39,"spotify:track:4ulroyDK6rN73nVkCkWhur","Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma","Sahiba","Warner Music India",1,23,37,"2634011"
40,"spotify:track:6kYoY0PhBelP64UMnhsEZx","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",4,44,323,"2633147"
41,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,37,277,"2611178"
42,"spotify:track:5VvkNZesG4T86mUULEG5Wp","Sachet-Parampara, Sachet Tandon, Parampara Tandon, Kausar Munir","Maiyya","T-Series",19,36,35,"2554404"
43,"spotify:track:0kYBzFJ5a2Jozi6cI4y9Bp","Jeet Gannguli, Mustafa Zahid","Jo Tere Sang","Sony Music Entertainment India Pvt. Ltd.",22,42,14,"2529887"
44,"spotify:track:2TYxwTH2HhL6OLVkZlsDLV","Udit Narayan, Shreya Ghoshal","Jugraafiya - From ""Super 30""","Zee Music Company",18,40,28,"2524986"
45,"spotify:track:4d2jV5fmX6hbRwaRbY39dt","Karan Aujla, Jay Trak","Wavy","Karan Aujla Music",4,50,38,"2510320"
46,"spotify:track:5FDVyL6VahLO3B4T7xRYD9","Guru Randhawa, Sanjoy, Gill Machhrai","Qatal","Warner Music India",4,41,15,"2498713"
47,"spotify:track:56zZ48jdyY2oDXHVnwg5Di","Mithoon, Arijit Singh","Tum Hi Ho","T-Series",26,39,236,"2453335"
48,"spotify:track:1fkjRQA8wXPPyxqYLbxuqy","Vishal-Shekhar, Sanam Puri, Shipra Goyal","Ishq Bulaava","Sony Music Entertainment India Pvt. Ltd.",27,46,19,"2450398"
49,"spotify:track:44LaY2y6wRRlSRjsqbKnuU","Maanu, Annural Khalid, Abdullah Siddiqui","Jhol - Acoustic","Maanu",11,47,16,"2416907"
50,"spotify:track:4Qm7r3ImER8S2Ori1gLMAf","Anuv Jain, AP Dhillon","Afsos","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain, AP DHILLON INC/Republic Records)",6,55,27,"2414971"
51,"spotify:track:5zCnGtCl5Ac5zlFHXaZmhy","Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")","T-Series",1,34,66,"2408428"
52,"spotify:track:3FqtduiaqnFYvBgKuc6QWQ","Karan Aujla, Seshnolan","Winning Speech","Karan Aujla",8,56,64,"2381683"
53,"spotify:track:72zHuDxFQTjbL51qJQSA7j","Jasleen Royal, B Praak, Romy","Ranjha (From ""Shershaah"")","Sony Music Entertainment India Pvt. Ltd.",1,52,209,"2377576"
54,"spotify:track:5Ggb9pKiKcr5vNV9v1e1vs","Varun Jain, Shilpa Rao, Sachin-Jigar, Amitabh Bhattacharya","Tumhare Hi Rahenge Hum","Saregama India Ltd",8,75,51,"2303233"
55,"spotify:track:1JioaCninhpfY1filFEIZi","AP Dhillon, Shinda Kahlon","STFU","AP Dhillon",15,72,12,"2300050"
56,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan, Irshad Kamil","Tum Se Hi","T-Series",12,79,281,"2268870"
