rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
24,"spotify:track:5eGbBcz7DKfV0uIl7jX8Dr","Merve Özbey","Kendine Dünya","DOĞAN MÜZİK YAPIM",5,18,19,"1949667"
25,"spotify:track:0VOnehekjQz9cvUwLzmYSQ","Semicenk","Sen Kaldın","Eva Yapım & Eva Records",1,23,52,"1929725"
26,"spotify:track:1iOjOuccQP5gL52dQW8EqW","Poizi, Era7capone, SNOW","ÇIKAR BİRİ KARŞIMA","ZUNA",2,25,24,"1885508"
27,"spotify:track:3iJA0Z7YyB9DrArNTvoDat","ERAY067, Mansur","ÇOK AĞLADIM","CULTURE",27,-1,1,"1819475"
28,"spotify:track:2tn5ROyAtMeBg4NCQMTTnD","manifest","Arıyo","Hypers",12,32,17,"1781525"
29,"spotify:track:4H8ns1mp3witrdJGLrJXR6","Poizi","Y","ZUNA",9,28,15,"1773225"
30,"spotify:track:5qzoVhaHblEfeVtBwrTIap","Lvbel C5, AKDO","PEKİ PEKİ","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",30,40,8,"1748633"
31,"spotify:track:28Aau4tlztDlgKJQXrWhZR","Simge","Önümüz Yaz","Simge Sağın Production",2,34,59,"1673881"
32,"spotify:track:0F7e5Ot8PrsdHBW0SmeXi7","Yıldız Tilbe","Aşk Yok Olmaktır","TEMPA TÜM ELEKTRİKLİ",1,30,13,"1672588"
33,"spotify:track:2vPA1SN0fPjevTyvWIJNO4","Batuflex, ERAY067, Mansur","BURADA SOKAKLAR","Batuflex",16,16,3,"1663310"
34,"spotify:track:1lNcnIU4jtqD69Qtfjh8EJ","Dedublüman, Aleyna Tilki","Sana Güvenmiyorum - Dedub Sessions","Hypers & DMC",1,27,40,"1653614"
35,"spotify:track:6c3am6xNv4i0ES2hxKyopR","Afra","Leylim","Mahzen Media",35,-1,1,"1639153"
36,"spotify:track:5rElOY8KtcQFqlSZ7hgEuC","Sezen Aksu","Ey Aşk","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",22,29,6,"1582645"
37,"spotify:track:2cbgLYxRK6exbeKyz4YrD3","Motive","AQUAFINA","Savana",21,21,2,"1578194"
38,"spotify:track:3Ommpa2aE0RU3F04BedepA","Şebnem Ferah","Bu Aşk Fazla Sana","PASAJ",36,42,58,"1541617"
39,"spotify:track:7FfdTwI2i0b5PNeNvqtqCY","Ati242","Italy Forma","SST",2,31,43,"1540623"
