rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
190,"spotify:track:6JjPBQfI2Y8nIjnm65X6Pw","Nicky Jam, J Balvin, Maluma, Ozuna","X (feat. Maluma & Ozuna) - Remix","Sony Music Latin",88,156,34,"333754"
191,"spotify:track:5YSR0sWUZk7NuIbkycxndu","Rkomi, Sfera Ebbasta, Junior K","NUOVO RANGE (con SFERA EBBASTA)","Universal Music Italia srL.",1,190,162,"330600"
192,"spotify:track:2YG2PSDHU3HCNXhLNqvaK9","Boomdabash, Loredana Bertè","Una Stupida Scusa","Universal Music Italia srL.",192,-1,1,"330529"
193,"spotify:track:2LHNTC9QZxsL3nWpt8iaSR","Lady Gaga","Abracadabra","Interscope Records",33,-1,26,"330037"
194,"spotify:track:1m69ELEgE6k5ZWsap40ozt","Ozuna","Se Preparó","VP Records Corp/Dimelo Vi",91,155,48,"329444"
195,"spotify:track:5m765S50ytWrB8hfdcbQds","883","Gli anni (96)","Warner Music",195,-1,1,"328228"
196,"spotify:track:30dke5FBGFpC1mcIz4RJnA","Francesco Gabbani","Viceversa","BMG Rights Management Italy S.R.L.",4,-1,37,"327144"
197,"spotify:track:6YB8rH5Lr340A4ps8eV7hw","Kid Yugi","Lilith","Universal Music Italia srL.",8,-1,68,"326283"
198,"spotify:track:1EI1M46xgq5AHklPzt3LmK","Sadturs, KIID, Tony Boy","GLORIA (feat. Tony Boy)","Warner Music",57,57,2,"326189"
199,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",152,-1,2,"325699"
200,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",200,-1,1,"324249"
